1, 0.0
2, 0.000333333333333
3, 0.000694444444444
4, 0.000118203309693
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.000943396226415
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.000505050505051
19, 0.000187265917603
20, 0.00104166666667
21, 0.000411522633745
22, 0.0
23, 7.54147812971e-05
24, 0.000352112676056
25, 0.0
26, 0.0
27, 0.0
28, 0.00111111111111
29, 0.0
30, 0.0
31, 0.0
32, 0.0
